month,customer_id,plan_type,seat_count,base_mrr_usd,discount_pct,mrr_usd,arr_usd,contract_type,renewal_month,subscription_status
2025-12-01,CUST-0018,Professional,25,599.0,0.0,600.5,7205.97,Monthly,2026-11-01,Active
2026-01-01,CUST-0018,Professional,25,599.0,0.0,601.99,7223.94,Monthly,2027-11-01,Active
2026-02-01,CUST-0018,Professional,25,599.0,0.0,603.49,7241.91,Monthly,2027-11-01,Active
2026-03-01,CUST-0018,Professional,25,599.0,0.0,604.99,7259.88,Monthly,2027-11-01,Active
2026-04-01,CUST-0018,Professional,25,599.0,0.0,606.49,7277.85,Monthly,2027-11-01,Active
2026-05-01,CUST-0018,Professional,25,599.0,0.0,607.98,7295.82,Monthly,2027-11-01,Active
2026-06-01,CUST-0018,Professional,25,599.0,0.0,609.48,7313.79,Monthly,2027-11-01,Active
2025-01-01,CUST-0019,Professional,51,599.0,0.0,1194.42,14333.04,Monthly,2026-05-01,Active
2025-02-01,CUST-0019,Professional,53,599.0,0.0,1242.34,14908.05,Monthly,2026-05-01,Active
2025-03-01,CUST-0019,Professional,55,599.0,0.0,1290.47,15485.7,Monthly,2026-05-01,Active
2025-04-01,CUST-0019,Professional,57,599.0,0.0,1338.83,16065.99,Monthly,2026-05-01,Active
2025-05-01,CUST-0019,Professional,55,599.0,0.0,1296.77,15561.24,Monthly,2026-05-01,Active
2025-06-01,CUST-0019,Professional,54,599.0,0.0,1277.2,15326.43,Monthly,2026-05-01,Active
2025-07-01,CUST-0019,Professional,49,599.0,0.0,1166.44,13997.34,Monthly,2026-05-01,Active
2025-08-01,CUST-0019,Professional,53,599.0,0.0,1260.56,15126.75,Monthly,2026-05-01,Active
2025-09-01,CUST-0019,Professional,51,599.0,0.0,1217.84,14614.08,Monthly,2026-05-01,Active
2025-10-01,CUST-0019,Professional,53,599.0,0.0,1266.64,15199.65,Monthly,2026-05-01,Active
2025-11-01,CUST-0019,Professional,51,599.0,0.0,1223.69,14684.34,Monthly,2026-05-01,Active
2025-12-01,CUST-0019,Professional,54,599.0,0.0,1295.76,15549.09,Monthly,2026-05-01,Active
2026-01-01,CUST-0019,Professional,55,599.0,0.0,1321.95,15863.4,Monthly,2027-05-01,Active
2026-02-01,CUST-0019,Professional,60,599.0,0.0,1440.87,17290.47,Monthly,2027-05-01,Active
2026-03-01,CUST-0019,Professional,55,599.0,0.0,1328.24,15938.94,Monthly,2027-05-01,Active
2026-04-01,CUST-0019,Professional,60,599.0,0.0,1447.72,17372.61,Monthly,2027-05-01,Active
2026-05-01,CUST-0019,Professional,61,599.0,0.0,1474.46,17693.52,Monthly,2027-05-01,Active
2026-06-01,CUST-0019,Professional,57,599.0,0.0,1384.44,16613.25,Monthly,2027-05-01,Active
2025-01-01,CUST-0020,Starter,9,149.0,0.0,209.61,2515.35,Monthly,2026-04-01,Active
2025-02-01,CUST-0020,Starter,9,149.0,0.0,210.12,2521.5,Monthly,2026-04-01,Active
2025-03-01,CUST-0020,Starter,9,149.0,0.0,210.64,2527.65,Monthly,2026-04-01,Active
2025-04-01,CUST-0020,Starter,10,149.0,0.0,225.57,2706.84,Monthly,2026-04-01,Active
2025-05-01,CUST-0020,Starter,9,149.0,0.0,211.66,2539.95,Monthly,2026-04-01,Active
2025-06-01,CUST-0020,Starter,10,149.0,0.0,226.66,2719.98,Monthly,2026-04-01,Active
2025-07-01,CUST-0020,Starter,10,149.0,0.0,227.21,2726.55,Monthly,2026-04-01,Active
2025-08-01,CUST-0020,Starter,10,149.0,0.0,227.76,2733.12,Monthly,2026-04-01,Active
2025-09-01,CUST-0020,Starter,9,149.0,0.0,213.71,2564.55,Monthly,2026-04-01,Active
2025-10-01,CUST-0020,Starter,9,149.0,0.0,214.22,2570.7,Monthly,2026-04-01,Active
2025-11-01,CUST-0020,Starter,9,149.0,0.0,214.74,2576.85,Monthly,2026-04-01,Active
2025-12-01,CUST-0020,Professional,25,599.0,0.0,628.95,7547.4,Monthly,2026-04-01,Active
2026-01-01,CUST-0020,Professional,25,599.0,0.0,630.45,7565.37,Monthly,2027-04-01,Active
2026-02-01,CUST-0020,Professional,25,599.0,0.0,631.94,7583.34,Monthly,2027-04-01,Active
2026-03-01,CUST-0020,Professional,25,599.0,0.0,633.44,7601.31,Monthly,2027-04-01,Active
2026-04-01,CUST-0020,Professional,25,599.0,0.0,634.94,7619.28,Monthly,2027-04-01,Active
2026-05-01,CUST-0020,Professional,25,599.0,0.0,636.44,7637.25,Monthly,2027-04-01,Active
2026-06-01,CUST-0020,Professional,25,599.0,0.0,637.93,7655.22,Monthly,2027-04-01,Active
2025-04-01,CUST-0021,Professional,25,599.0,0.1,539.1,6469.2,Annual,2026-04-01,Active
2025-05-01,CUST-0021,Professional,25,599.0,0.1,540.45,6485.37,Annual,2026-04-01,Active
2025-06-01,CUST-0021,Professional,25,599.0,0.1,541.8,6501.55,Annual,2026-04-01,Active
2025-07-01,CUST-0021,Professional,25,599.0,0.1,543.14,6517.72,Annual,2026-04-01,Active
2025-08-01,CUST-0021,Professional,25,599.0,0.1,544.49,6533.89,Annual,2026-04-01,Active
2025-09-01,CUST-0021,Professional,25,599.0,0.1,545.84,6550.07,Annual,2026-04-01,Active
2025-10-01,CUST-0021,Professional,25,599.0,0.1,547.19,6566.24,Annual,2026-04-01,Active
2025-11-01,CUST-0021,Professional,25,599.0,0.1,548.53,6582.41,Annual,2026-04-01,Active
2025-12-01,CUST-0021,Professional,25,599.0,0.1,549.88,6598.58,Annual,2026-04-01,Active
2026-01-01,CUST-0021,Professional,25,599.0,0.1,551.23,6614.76,Annual,2027-04-01,Active
2026-02-01,CUST-0021,Professional,25,599.0,0.1,552.58,6630.93,Annual,2027-04-01,Active
2026-03-01,CUST-0021,Professional,25,599.0,0.1,553.93,6647.1,Annual,2027-04-01,Active
2026-04-01,CUST-0021,Professional,25,599.0,0.1,555.27,6663.28,Annual,2027-04-01,Active
2026-05-01,CUST-0021,Professional,25,599.0,0.1,556.62,6679.45,Annual,2027-04-01,Active
2026-06-01,CUST-0021,Professional,25,599.0,0.1,557.97,6695.62,Annual,2027-04-01,Active
2026-03-01,CUST-0022,Professional,25,599.0,0.0,599.0,7188.0,Monthly,2027-03-01,Active
2026-04-01,CUST-0022,Professional,25,599.0,0.0,600.5,7205.97,Monthly,2027-03-01,Active
2026-05-01,CUST-0022,Professional,25,599.0,0.0,601.99,7223.94,Monthly,2027-03-01,Active
2026-06-01,CUST-0022,Professional,25,599.0,0.0,603.49,7241.91,Monthly,2027-03-01,Active
2025-04-01,CUST-0023,Professional,27,599.0,0.1,578.7,6944.4,Annual,2026-04-01,Active
2025-05-01,CUST-0023,Professional,29,599.0,0.1,619.85,7438.15,Annual,2026-04-01,Active
2025-06-01,CUST-0023,Professional,26,599.0,0.1,561.69,6740.33,Annual,2026-04-01,Active
2025-07-01,CUST-0023,Professional,28,599.0,0.1,602.99,7235.86,Annual,2026-04-01,Active
2025-08-01,CUST-0023,Professional,30,599.0,0.1,644.48,7733.77,Annual,2026-04-01,Active
2025-09-01,CUST-0023,Professional,26,599.0,0.1,565.89,6790.63,Annual,2026-04-01,Active
2025-10-01,CUST-0023,Professional,26,599.0,0.1,567.28,6807.4,Annual,2026-04-01,Active
2025-11-01,CUST-0023,Professional,29,599.0,0.1,629.12,7549.44,Annual,2026-04-01,Active
2025-12-01,CUST-0023,Professional,28,599.0,0.1,610.47,7325.64,Annual,2026-04-01,Active
2026-01-01,CUST-0023,Professional,29,599.0,0.1,632.21,7586.54,Annual,2027-04-01,Active
2026-02-01,CUST-0023,Professional,30,599.0,0.1,654.05,7848.63,Annual,2027-04-01,Active
2026-03-01,CUST-0023,Professional,31,599.0,0.1,675.99,8111.91,Annual,2027-04-01,Active
2026-04-01,CUST-0023,Professional,30,599.0,0.1,657.24,7886.92,Annual,2027-04-01,Active
2026-05-01,CUST-0023,Professional,34,599.0,0.1,740.61,8887.35,Annual,2027-04-01,Active
2026-06-01,CUST-0023,Professional,31,599.0,0.1,680.93,8171.12,Annual,2027-04-01,Active
2025-01-01,CUST-0024,Starter,11,149.0,0.0,235.91,2830.95,Monthly,2026-08-01,Active
2025-02-01,CUST-0024,Starter,11,149.0,0.0,236.49,2837.94,Monthly,2026-08-01,Active
2025-03-01,CUST-0024,Starter,11,149.0,0.0,237.08,2844.93,Monthly,2026-08-01,Active
2025-04-01,CUST-0024,Starter,12,149.0,0.0,251.94,3023.28,Monthly,2026-08-01,Active
2025-05-01,CUST-0024,Starter,12,149.0,0.0,252.56,3030.69,Monthly,2026-08-01,Active
2025-06-01,CUST-0024,Starter,11,149.0,0.0,238.82,2865.9,Monthly,2026-08-01,Active
2025-07-01,CUST-0024,Starter,11,149.0,0.0,239.41,2872.89,Monthly,2026-08-01,Active
2025-08-01,CUST-0024,Starter,11,149.0,0.0,239.99,2879.88,Monthly,2026-08-01,Active
2025-09-01,CUST-0024,Starter,11,149.0,0.0,240.57,2886.87,Monthly,2026-08-01,Active
2025-10-01,CUST-0024,Starter,11,149.0,0.0,241.15,2893.86,Monthly,2026-08-01,Active
2025-11-01,CUST-0024,Starter,10,149.0,0.0,227.21,2726.55,Monthly,2026-08-01,Active
2025-12-01,CUST-0024,Starter,11,149.0,0.0,242.32,2907.84,Monthly,2026-08-01,Active
2026-01-01,CUST-0024,Starter,12,149.0,0.0,257.5,3089.97,Monthly,2027-08-01,Active
2026-02-01,CUST-0024,Starter,12,149.0,0.0,258.12,3097.38,Monthly,2027-08-01,Active
2026-03-01,CUST-0024,Starter,12,149.0,0.0,258.73,3104.79,Monthly,2027-08-01,Active
2026-04-01,CUST-0024,Starter,13,149.0,0.0,274.05,3288.6,Monthly,2027-08-01,Active
2026-05-01,CUST-0024,Starter,13,149.0,0.0,274.7,3296.43,Monthly,2027-08-01,Active
2026-06-01,CUST-0024,Starter,12,149.0,0.0,260.58,3127.02,Monthly,2027-08-01,Active
2025-01-01,CUST-0025,Professional,76,599.0,0.0,1725.3,20703.63,Monthly,2026-12-01,Active
2025-02-01,CUST-0025,Professional,75,599.0,0.0,1707.49,20489.94,Monthly,2026-12-01,Active
2025-03-01,CUST-0025,Professional,79,599.0,0.0,1800.4,21604.83,Monthly,2026-12-01,Active
2025-04-01,CUST-0025,Professional,85,599.0,0.0,1938.19,23258.28,Monthly,2026-12-01,Active
2025-05-01,CUST-0025,Professional,86,599.0,0.0,1965.26,23583.15,Monthly,2026-12-01,Active
2025-06-01,CUST-0025,Professional,86,599.0,0.0,1970.11,23641.38,Monthly,2026-12-01,Active
2025-07-01,CUST-0025,Professional,84,599.0,0.0,1930.2,23162.37,Monthly,2026-12-01,Active
2025-08-01,CUST-0025,Professional,86,599.0,0.0,1979.82,23757.84,Monthly,2026-12-01,Active
2025-09-01,CUST-0025,Professional,84,599.0,0.0,1939.68,23276.19,Monthly,2026-12-01,Active
2025-10-01,CUST-0025,Professional,82,599.0,0.0,1899.32,22791.9,Monthly,2026-12-01,Active
2025-11-01,CUST-0025,Professional,84,599.0,0.0,1949.17,23390.01,Monthly,2026-12-01,Active
2025-12-01,CUST-0025,Professional,90,599.0,0.0,2089.87,25078.44,Monthly,2026-12-01,Active
2026-01-01,CUST-0025,Professional,94,599.0,0.0,2185.8,26229.63,Monthly,2027-12-01,Active
2026-02-01,CUST-0025,Professional,86,599.0,0.0,2008.93,24107.22,Monthly,2027-12-01,Active
2026-03-01,CUST-0025,Professional,85,599.0,0.0,1990.96,23891.55,Monthly,2027-12-01,Active
2026-04-01,CUST-0025,Professional,95,599.0,0.0,2224.56,26694.72,Monthly,2027-12-01,Active
2026-05-01,CUST-0025,Professional,92,599.0,0.0,2161.1,25933.23,Monthly,2027-12-01,Active
2026-06-01,CUST-0025,Professional,95,599.0,0.0,2235.25,26823.06,Monthly,2027-12-01,Active
2026-04-01,CUST-0026,Starter,12,149.0,0.1,222.3,2667.6,Annual,2027-04-01,Active
2026-05-01,CUST-0026,Starter,12,149.0,0.1,222.86,2674.27,Annual,2027-04-01,Active
2026-06-01,CUST-0026,Starter,10,149.0,0.1,198.09,2377.03,Annual,2027-04-01,Active
2025-02-01,CUST-0027,Starter,13,149.0,0.1,234.9,2818.8,Annual,2026-02-01,Active
2025-03-01,CUST-0027,Starter,12,149.0,0.1,222.86,2674.27,Annual,2026-02-01,Active
2025-04-01,CUST-0027,Starter,12,149.0,0.1,223.41,2680.94,Annual,2026-02-01,Active
2025-05-01,CUST-0027,Starter,12,149.0,0.1,223.97,2687.61,Annual,2026-02-01,Active
2025-06-01,CUST-0027,Starter,12,149.0,0.1,224.52,2694.28,Annual,2026-02-01,Active
2025-07-01,CUST-0027,Starter,11,149.0,0.1,212.32,2547.86,Annual,2026-02-01,Active
2025-08-01,CUST-0027,Starter,13,149.0,0.1,238.42,2861.08,Annual,2026-02-01,Active
2025-09-01,CUST-0027,Starter,11,149.0,0.1,213.37,2560.44,Annual,2026-02-01,Active
2025-10-01,CUST-0027,Starter,11,149.0,0.1,213.89,2566.73,Annual,2026-02-01,Active
2025-11-01,CUST-0027,Starter,12,149.0,0.1,227.3,2727.62,Annual,2026-02-01,Active
2025-12-01,CUST-0027,Starter,12,149.0,0.1,227.86,2734.29,Annual,2026-02-01,Active
2026-01-01,CUST-0027,Starter,12,149.0,0.1,228.41,2740.96,Annual,2027-02-01,Active
2026-02-01,CUST-0027,Starter,13,149.0,0.1,241.95,2903.36,Annual,2027-02-01,Active
2026-03-01,CUST-0027,Starter,13,149.0,0.1,242.53,2910.41,Annual,2027-02-01,Active
2026-04-01,CUST-0027,Starter,13,149.0,0.1,243.12,2917.46,Annual,2027-02-01,Active
2025-08-01,CUST-0028,Starter,24,149.0,0.1,373.5,4482.0,Annual,2026-08-01,Active
2025-09-01,CUST-0028,Starter,24,149.0,0.1,374.43,4493.2,Annual,2026-08-01,Active
2025-10-01,CUST-0028,Starter,23,149.0,0.1,362.7,4352.45,Annual,2026-08-01,Active
2025-11-01,CUST-0028,Starter,23,149.0,0.1,363.61,4363.28,Annual,2026-08-01,Active
2025-12-01,CUST-0028,Starter,24,149.0,0.1,377.24,4526.82,Annual,2026-08-01,Active
2026-01-01,CUST-0028,Starter,27,149.0,0.1,416.44,4997.3,Annual,2027-08-01,Active
2026-02-01,CUST-0028,Starter,25,149.0,0.1,391.89,4702.7,Annual,2027-08-01,Active
2026-03-01,CUST-0028,Starter,26,149.0,0.1,405.68,4868.13,Annual,2027-08-01,Active
2026-04-01,CUST-0028,Starter,27,149.0,0.1,419.53,5034.31,Annual,2027-08-01,Active
2026-05-01,CUST-0028,Starter,27,149.0,0.1,420.55,5046.65,Annual,2027-08-01,Active
2026-06-01,CUST-0028,Starter,26,149.0,0.1,408.67,4904.01,Annual,2027-08-01,Active
2025-01-01,CUST-0029,Enterprise,100,2499.0,0.13,2212.18,26546.13,Annual,2026-06-01,Active
2025-02-01,CUST-0029,Enterprise,100,2499.0,0.13,2217.61,26611.35,Annual,2026-06-01,Active
2025-03-01,CUST-0029,Enterprise,100,2499.0,0.13,2223.05,26676.58,Annual,2026-06-01,Active
2025-04-01,CUST-0029,Enterprise,100,2499.0,0.13,2228.48,26741.8,Annual,2026-06-01,Active
2025-05-01,CUST-0029,Enterprise,100,2499.0,0.13,2233.92,26807.02,Annual,2026-06-01,Active
2025-06-01,CUST-0029,Enterprise,100,2499.0,0.13,2239.35,26872.25,Annual,2026-06-01,Active
2025-07-01,CUST-0029,Enterprise,100,2499.0,0.13,2244.79,26937.47,Annual,2026-06-01,Active
2025-08-01,CUST-0029,Enterprise,100,2499.0,0.13,2250.22,27002.69,Annual,2026-06-01,Active
2025-09-01,CUST-0029,Enterprise,100,2499.0,0.13,2255.66,27067.92,Annual,2026-06-01,Active
2025-10-01,CUST-0029,Enterprise,100,2499.0,0.13,2261.1,27133.14,Annual,2026-06-01,Active
2025-11-01,CUST-0029,Enterprise,100,2499.0,0.13,2266.53,27198.37,Annual,2026-06-01,Active
2025-12-01,CUST-0029,Enterprise,100,2499.0,0.13,2271.97,27263.59,Annual,2026-06-01,Active
2026-01-01,CUST-0029,Enterprise,100,2499.0,0.13,2277.4,27328.81,Annual,2027-06-01,Active
2026-02-01,CUST-0029,Enterprise,100,2499.0,0.13,2282.84,27394.04,Annual,2027-06-01,Active
2026-03-01,CUST-0029,Enterprise,100,2499.0,0.13,2288.27,27459.26,Annual,2027-06-01,Active
2026-04-01,CUST-0029,Enterprise,100,2499.0,0.13,2293.71,27524.49,Annual,2027-06-01,Active
2026-05-01,CUST-0029,Enterprise,100,2499.0,0.13,2299.14,27589.71,Annual,2027-06-01,Active
2026-06-01,CUST-0029,Enterprise,100,2499.0,0.13,2304.58,27654.93,Annual,2027-06-01,Active
2025-01-01,CUST-0030,Starter,50,149.0,0.0,788.74,9464.85,Monthly,2026-08-01,Active
2025-02-01,CUST-0030,Starter,53,149.0,0.0,833.31,9999.78,Monthly,2026-08-01,Active
2025-03-01,CUST-0030,Starter,54,149.0,0.0,849.61,10195.35,Monthly,2026-08-01,Active
2025-04-01,CUST-0030,Starter,63,149.0,0.0,980.22,11762.64,Monthly,2026-08-01,Active
2025-05-01,CUST-0030,Starter,61,149.0,0.0,953.99,11447.91,Monthly,2026-08-01,Active
2025-06-01,CUST-0030,Starter,63,149.0,0.0,985.02,11820.3,Monthly,2026-08-01,Active
2025-07-01,CUST-0030,Starter,55,149.0,0.0,872.35,10468.17,Monthly,2026-08-01,Active
2025-08-01,CUST-0030,Starter,57,149.0,0.0,903.31,10839.72,Monthly,2026-08-01,Active
2025-09-01,CUST-0030,Starter,58,149.0,0.0,919.96,11039.49,Monthly,2026-08-01,Active
2025-10-01,CUST-0030,Starter,55,149.0,0.0,878.71,10544.58,Monthly,2026-08-01,Active
2025-11-01,CUST-0030,Starter,58,149.0,0.0,924.41,11092.95,Monthly,2026-08-01,Active
2025-12-01,CUST-0030,Starter,60,149.0,0.0,955.76,11469.12,Monthly,2026-08-01,Active
2026-01-01,CUST-0030,Starter,64,149.0,0.0,1016.44,12197.25,Monthly,2027-08-01,Active
2026-02-01,CUST-0030,Starter,65,149.0,0.0,1033.5,12402.06,Monthly,2027-08-01,Active
2026-03-01,CUST-0030,Starter,62,149.0,0.0,991.98,11903.79,Monthly,2027-08-01,Active
2026-04-01,CUST-0030,Starter,66,149.0,0.0,1053.15,12637.8,Monthly,2027-08-01,Active
2026-05-01,CUST-0030,Starter,62,149.0,0.0,996.72,11960.61,Monthly,2027-08-01,Active
2026-06-01,CUST-0030,Starter,66,149.0,0.0,1058.16,12697.98,Monthly,2027-08-01,Active
2026-03-01,CUST-0031,Starter,5,149.0,0.0,149.0,1788.0,Monthly,2027-03-01,Active
2026-04-01,CUST-0031,Starter,5,149.0,0.0,149.37,1792.47,Monthly,2027-03-01,Active
2026-05-01,CUST-0031,Starter,5,149.0,0.0,149.74,1796.94,Monthly,2027-03-01,Active
2026-06-01,CUST-0031,Starter,5,149.0,0.0,150.12,1801.41,Monthly,2027-03-01,Active
2025-12-01,CUST-0032,Enterprise,182,2499.0,0.12,4436.08,53232.96,Monthly,2026-12-01,Active
2026-01-01,CUST-0032,Enterprise,172,2499.0,0.12,4173.69,50084.26,Monthly,2027-12-01,Active
2026-02-01,CUST-0032,Enterprise,181,2499.0,0.12,4430.84,53170.13,Monthly,2027-12-01,Active
2026-03-01,CUST-0032,Enterprise,196,2499.0,0.12,4854.14,58249.62,Monthly,2027-12-01,Active
2026-04-01,CUST-0032,Enterprise,192,2499.0,0.12,4755.97,57071.63,Monthly,2027-12-01,Active
2026-05-01,CUST-0032,Enterprise,200,2499.0,0.12,4988.71,59864.51,Monthly,2027-12-01,Active
2026-06-01,CUST-0032,Enterprise,204,2499.0,0.12,5111.78,61341.4,Monthly,2027-12-01,Active
2025-04-01,CUST-0033,Professional,29,599.0,0.1,618.3,7419.6,Annual,2026-04-01,Active
2025-05-01,CUST-0033,Professional,26,599.0,0.1,560.3,6723.57,Annual,2026-04-01,Active
2025-06-01,CUST-0033,Professional,27,599.0,0.1,581.59,6979.12,Annual,2026-04-01,Active
2025-07-01,CUST-0033,Professional,26,599.0,0.1,563.09,6757.1,Annual,2026-04-01,Active
2025-08-01,CUST-0033,Professional,27,599.0,0.1,584.49,7013.84,Annual,2026-04-01,Active
2025-09-01,CUST-0033,Professional,25,599.0,0.1,545.84,6550.07,Annual,2026-04-01,Active
2025-10-01,CUST-0033,Professional,26,599.0,0.1,567.28,6807.4,Annual,2026-04-01,Active
2025-11-01,CUST-0033,Professional,28,599.0,0.1,608.97,7307.68,Annual,2026-04-01,Active
2025-12-01,CUST-0033,Professional,27,599.0,0.1,590.27,7083.29,Annual,2026-04-01,Active
2026-01-01,CUST-0033,Professional,27,599.0,0.1,591.72,7100.65,Annual,2027-04-01,Active
2026-02-01,CUST-0033,Professional,29,599.0,0.1,633.76,7605.09,Annual,2027-04-01,Active
2026-03-01,CUST-0033,Professional,29,599.0,0.1,635.3,7623.64,Annual,2027-04-01,Active
2026-04-01,CUST-0033,Professional,30,599.0,0.1,657.24,7886.92,Annual,2027-04-01,Active
2026-05-01,CUST-0033,Professional,31,599.0,0.1,679.28,8151.38,Annual,2027-04-01,Active
2026-06-01,CUST-0033,Professional,31,599.0,0.1,680.93,8171.12,Annual,2027-04-01,Active
2025-04-01,CUST-0034,Starter,17,149.0,0.0,317.0,3804.0,Monthly,2026-04-01,Active
2025-05-01,CUST-0034,Starter,17,149.0,0.0,317.79,3813.51,Monthly,2026-04-01,Active
2025-06-01,CUST-0034,Starter,17,149.0,0.0,318.58,3823.02,Monthly,2026-04-01,Active
2025-07-01,CUST-0034,Starter,17,149.0,0.0,319.38,3832.53,Monthly,2026-04-01,Active
2025-08-01,CUST-0034,Starter,16,149.0,0.0,306.03,3672.36,Monthly,2026-04-01,Active
2025-09-01,CUST-0034,Starter,17,149.0,0.0,320.96,3851.55,Monthly,2026-04-01,Active
2025-10-01,CUST-0034,Starter,17,149.0,0.0,321.75,3861.06,Monthly,2026-04-01,Active
2025-11-01,CUST-0034,Starter,17,149.0,0.0,322.55,3870.57,Monthly,2026-04-01,Active
2025-12-01,CUST-0034,Starter,17,149.0,0.0,323.34,3880.08,Monthly,2026-04-01,Active
2026-01-01,CUST-0034,Starter,16,149.0,0.0,309.82,3717.81,Monthly,2027-04-01,Active
2026-02-01,CUST-0034,Starter,18,149.0,0.0,339.27,4071.3,Monthly,2027-04-01,Active
2026-03-01,CUST-0034,Starter,17,149.0,0.0,325.72,3908.61,Monthly,2027-04-01,Active
2026-04-01,CUST-0034,Starter,18,149.0,0.0,340.93,4091.16,Monthly,2027-04-01,Active
2026-05-01,CUST-0034,Starter,19,149.0,0.0,356.21,4274.55,Monthly,2027-04-01,Active
2026-06-01,CUST-0034,Starter,18,149.0,0.0,342.58,4111.02,Monthly,2027-04-01,Active
2025-05-01,CUST-0035,Professional,78,599.0,0.0,1765.0,21180.0,Monthly,2026-05-01,Active
2025-06-01,CUST-0035,Professional,76,599.0,0.0,1725.3,20703.63,Monthly,2026-05-01,Active
2025-07-01,CUST-0035,Professional,71,599.0,0.0,1619.05,19428.66,Monthly,2026-05-01,Active
2025-08-01,CUST-0035,Professional,81,599.0,0.0,1844.73,22136.79,Monthly,2026-05-01,Active
2025-09-01,CUST-0035,Professional,76,599.0,0.0,1738.21,20858.52,Monthly,2026-05-01,Active
2025-10-01,CUST-0035,Professional,82,599.0,0.0,1876.16,22513.95,Monthly,2026-05-01,Active
2025-11-01,CUST-0035,Professional,81,599.0,0.0,1858.46,22301.58,Monthly,2026-05-01,Active
2025-12-01,CUST-0035,Professional,73,599.0,0.0,1683.96,20207.55,Monthly,2026-05-01,Active
2025-01-01,CUST-0036,Starter,8,149.0,0.1,174.91,2098.9,Annual,2026-06-01,Active
2025-02-01,CUST-0036,Starter,9,149.0,0.1,188.19,2258.28,Annual,2026-06-01,Active
2025-03-01,CUST-0036,Starter,8,149.0,0.1,175.77,2109.21,Annual,2026-06-01,Active
2025-04-01,CUST-0036,Starter,8,149.0,0.1,176.2,2114.37,Annual,2026-06-01,Active
2025-05-01,CUST-0036,Starter,8,149.0,0.1,176.63,2119.53,Annual,2026-06-01,Active
2025-06-01,CUST-0036,Starter,9,149.0,0.1,190.03,2280.42,Annual,2026-06-01,Active
2025-07-01,CUST-0036,Starter,8,149.0,0.1,177.49,2129.84,Annual,2026-06-01,Active
2025-08-01,CUST-0036,Starter,8,149.0,0.1,177.92,2135.0,Annual,2026-06-01,Active
2025-09-01,CUST-0036,Starter,8,149.0,0.1,178.35,2140.16,Annual,2026-06-01,Active
2025-10-01,CUST-0036,Starter,8,149.0,0.1,178.78,2145.31,Annual,2026-06-01,Active
2025-11-01,CUST-0036,Starter,8,149.0,0.1,179.21,2150.47,Annual,2026-06-01,Active
2025-12-01,CUST-0036,Starter,8,149.0,0.1,179.64,2155.63,Annual,2026-06-01,Active
2026-01-01,CUST-0036,Starter,8,149.0,0.1,180.07,2160.78,Annual,2027-06-01,Active
2026-02-01,CUST-0036,Starter,9,149.0,0.1,193.72,2324.7,Annual,2027-06-01,Active
2026-03-01,CUST-0036,Starter,8,149.0,0.1,180.92,2171.1,Annual,2027-06-01,Active
2026-04-01,CUST-0036,Starter,9,149.0,0.1,194.65,2335.77,Annual,2027-06-01,Active
2026-05-01,CUST-0036,Starter,9,149.0,0.1,195.11,2341.31,Annual,2027-06-01,Active
2026-06-01,CUST-0036,Starter,9,149.0,0.1,195.57,2346.84,Annual,2027-06-01,Active
2025-11-01,CUST-0037,Starter,5,149.0,0.1,134.1,1609.2,Annual,2026-11-01,Active
2025-12-01,CUST-0037,Starter,5,149.0,0.1,134.44,1613.22,Annual,2026-11-01,Active
2026-01-01,CUST-0037,Starter,5,149.0,0.1,134.77,1617.25,Annual,2027-11-01,Active
2026-02-01,CUST-0037,Starter,5,149.0,0.1,135.11,1621.27,Annual,2027-11-01,Active
2026-03-01,CUST-0037,Starter,5,149.0,0.1,135.44,1625.29,Annual,2027-11-01,Active
2026-04-01,CUST-0037,Starter,5,149.0,0.1,135.78,1629.31,Annual,2027-11-01,Active
2026-05-01,CUST-0037,Starter,5,149.0,0.1,136.11,1633.34,Annual,2027-11-01,Active
2026-06-01,CUST-0037,Starter,5,149.0,0.1,136.45,1637.36,Annual,2027-11-01,Active
2025-01-01,CUST-0038,Professional,56,599.0,0.0,1297.01,15564.15,Monthly,2026-08-01,Active
2025-02-01,CUST-0038,Professional,59,599.0,0.0,1367.2,16406.46,Monthly,2026-08-01,Active
2025-03-01,CUST-0038,Professional,60,599.0,0.0,1392.96,16715.49,Monthly,2026-08-01,Active
2025-04-01,CUST-0038,Professional,61,599.0,0.0,1418.82,17025.84,Monthly,2026-08-01,Active
2025-05-01,CUST-0038,Professional,61,599.0,0.0,1422.3,17067.57,Monthly,2026-08-01,Active
2025-06-01,CUST-0038,Professional,59,599.0,0.0,1380.67,16568.1,Monthly,2026-08-01,Active
