month,customer_id,ticket_count,high_severity_tickets,avg_resolution_hours,csat_score
2026-04-01,CUST-0039,2,0,7.73,4.4
2026-05-01,CUST-0039,0,0,0.0,4.7
2026-06-01,CUST-0039,2,0,5.12,3.9
2025-01-01,CUST-0040,0,0,0.0,4.44
2025-02-01,CUST-0040,0,0,0.0,4.61
2025-03-01,CUST-0040,3,0,8.84,4.15
2025-04-01,CUST-0040,0,0,0.0,4.59
2025-05-01,CUST-0040,0,0,0.0,4.52
2025-06-01,CUST-0040,0,0,0.0,4.67
2025-07-01,CUST-0040,1,0,3.71,4.05
2025-08-01,CUST-0040,0,0,0.0,4.44
2025-09-01,CUST-0040,0,0,0.0,4.62
2025-10-01,CUST-0040,2,0,4.32,4.79
2025-11-01,CUST-0040,3,0,4.53,3.85
2025-12-01,CUST-0040,1,0,7.53,3.94
2026-01-01,CUST-0040,0,0,0.0,4.89
2026-02-01,CUST-0040,1,0,6.87,4.19
2026-03-01,CUST-0040,3,1,9.1,3.72
2026-04-01,CUST-0040,1,0,11.94,4.68
2026-05-01,CUST-0040,0,0,0.0,4.47
2026-06-01,CUST-0040,0,0,0.0,4.75
2025-02-01,CUST-0041,2,0,4.03,4.25
2025-03-01,CUST-0041,2,0,4.53,4.06
2025-04-01,CUST-0041,0,0,0.0,4.9
2025-05-01,CUST-0041,2,0,9.69,4.28
2025-06-01,CUST-0041,1,0,2.79,4.89
2025-07-01,CUST-0041,1,0,1.81,4.77
2025-08-01,CUST-0041,1,0,10.95,4.86
2025-09-01,CUST-0041,0,0,0.0,4.83
2025-10-01,CUST-0041,1,0,9.05,4.59
2025-11-01,CUST-0041,3,0,6.38,4.87
2025-12-01,CUST-0041,0,0,0.0,4.51
2026-01-01,CUST-0041,2,0,6.09,4.65
2026-02-01,CUST-0041,2,0,3.65,4.2
2026-03-01,CUST-0041,2,1,10.31,3.8
2026-04-01,CUST-0041,4,0,5.39,4.43
2026-05-01,CUST-0041,2,0,8.69,4.08
2026-06-01,CUST-0041,1,0,7.9,4.39
2025-11-01,CUST-0042,2,0,8.82,4.19
2025-12-01,CUST-0042,0,0,0.0,4.48
2026-01-01,CUST-0042,0,0,0.0,4.71
2026-02-01,CUST-0042,4,0,7.4,4.17
2026-03-01,CUST-0042,4,0,14.47,4.24
2026-04-01,CUST-0042,1,0,1.13,5.0
2026-05-01,CUST-0042,0,0,0.0,4.66
2026-06-01,CUST-0042,1,0,6.41,4.2
2025-01-01,CUST-0043,1,0,10.1,4.22
2025-02-01,CUST-0043,1,0,8.12,3.8
2025-03-01,CUST-0043,1,0,9.9,3.91
2025-04-01,CUST-0043,0,0,0.0,4.68
2025-05-01,CUST-0043,1,0,7.24,4.45
2025-06-01,CUST-0043,0,0,0.0,4.51
2025-07-01,CUST-0043,0,0,0.0,4.59
2025-08-01,CUST-0043,1,0,5.47,3.46
2025-09-01,CUST-0043,1,1,13.23,4.32
2025-10-01,CUST-0043,1,0,8.18,4.35
2025-11-01,CUST-0043,3,1,15.5,4.28
2025-12-01,CUST-0043,0,0,0.0,4.39
2026-01-01,CUST-0043,1,0,5.66,3.87
2026-02-01,CUST-0043,2,0,2.15,5.0
2026-03-01,CUST-0043,1,0,7.93,4.49
2026-04-01,CUST-0043,0,0,0.0,4.58
2026-05-01,CUST-0043,0,0,0.0,4.44
2026-06-01,CUST-0043,1,0,7.75,3.97
2025-12-01,CUST-0044,2,0,7.59,3.89
2026-01-01,CUST-0044,2,0,6.68,4.35
2026-02-01,CUST-0044,3,0,6.21,4.36
2026-03-01,CUST-0044,0,0,0.0,4.77
2026-04-01,CUST-0044,2,0,5.9,3.88
2026-05-01,CUST-0044,0,0,0.0,4.56
2026-06-01,CUST-0044,1,0,5.79,4.51
2025-01-01,CUST-0045,3,0,7.63,4.02
2025-02-01,CUST-0045,2,0,11.99,4.05
2025-03-01,CUST-0045,1,0,6.17,4.36
2025-04-01,CUST-0045,0,0,0.0,4.69
2025-05-01,CUST-0045,2,0,7.66,3.85
2025-06-01,CUST-0045,2,0,10.16,3.62
2025-07-01,CUST-0045,1,0,7.62,4.95
2025-08-01,CUST-0045,0,0,0.0,4.67
2025-09-01,CUST-0045,0,0,0.0,4.3
2025-10-01,CUST-0045,0,0,0.0,4.58
2025-11-01,CUST-0045,1,0,10.02,4.89
2025-12-01,CUST-0045,0,0,0.0,4.44
2026-01-01,CUST-0045,1,0,5.93,4.56
2026-02-01,CUST-0045,2,0,10.58,4.05
2026-03-01,CUST-0045,1,0,9.9,4.67
2026-04-01,CUST-0045,1,0,7.91,4.86
2026-05-01,CUST-0045,1,0,10.56,3.94
2026-06-01,CUST-0045,1,0,8.81,4.13
2025-08-01,CUST-0046,3,0,5.4,4.04
2025-09-01,CUST-0046,2,0,7.92,4.39
2025-10-01,CUST-0046,1,0,6.07,4.65
2025-11-01,CUST-0046,0,0,0.0,4.65
2025-12-01,CUST-0046,1,0,6.47,4.52
2026-01-01,CUST-0046,0,0,0.0,4.71
2026-02-01,CUST-0046,1,0,8.93,4.81
2026-03-01,CUST-0046,1,0,6.99,4.37
2026-04-01,CUST-0046,2,0,7.36,3.9
2026-05-01,CUST-0046,0,0,0.0,4.7
2026-06-01,CUST-0046,1,0,8.03,4.44
2025-01-01,CUST-0047,1,0,6.15,4.89
2025-02-01,CUST-0047,0,0,0.0,4.16
2025-03-01,CUST-0047,0,0,0.0,5.0
2025-04-01,CUST-0047,0,0,0.0,4.52
2025-05-01,CUST-0047,0,0,0.0,4.44
2025-06-01,CUST-0047,2,0,7.36,4.17
2025-07-01,CUST-0047,1,0,8.66,4.29
2025-08-01,CUST-0047,1,0,7.59,4.3
2025-09-01,CUST-0047,1,0,2.14,3.89
2025-10-01,CUST-0047,0,0,0.0,4.45
2025-11-01,CUST-0047,0,0,0.0,4.46
2025-12-01,CUST-0047,1,0,7.2,4.8
2026-01-01,CUST-0047,0,0,0.0,4.27
2026-02-01,CUST-0047,5,0,8.14,4.07
2026-03-01,CUST-0047,2,0,5.48,3.85
2026-04-01,CUST-0047,0,0,0.0,4.76
2026-05-01,CUST-0047,1,0,6.91,3.93
2026-06-01,CUST-0047,2,0,2.95,4.96
2025-10-01,CUST-0048,3,0,5.79,4.32
2025-11-01,CUST-0048,1,0,10.8,4.02
2025-12-01,CUST-0048,0,0,0.0,4.49
2026-01-01,CUST-0048,1,0,10.57,3.56
2026-02-01,CUST-0048,2,0,9.04,4.44
2026-03-01,CUST-0048,0,0,0.0,4.73
2026-04-01,CUST-0048,2,0,8.07,4.31
2026-05-01,CUST-0048,2,0,10.61,4.03
2026-06-01,CUST-0048,0,0,0.0,4.86
2025-07-01,CUST-0049,1,0,2.65,5.0
2025-08-01,CUST-0049,0,0,0.0,4.55
2025-09-01,CUST-0049,1,0,6.26,4.2
2025-10-01,CUST-0049,0,0,0.0,4.58
2025-11-01,CUST-0049,2,0,5.93,4.51
2025-12-01,CUST-0049,2,0,9.91,4.35
2026-01-01,CUST-0049,0,0,0.0,4.42
2026-02-01,CUST-0049,3,0,9.24,4.79
2026-03-01,CUST-0049,1,0,7.19,4.29
2026-04-01,CUST-0049,0,0,0.0,4.61
2026-05-01,CUST-0049,0,0,0.0,4.44
2026-06-01,CUST-0049,0,0,0.0,4.58
2025-06-01,CUST-0050,1,0,4.55,3.93
2025-07-01,CUST-0050,1,0,5.52,4.43
2025-08-01,CUST-0050,0,0,0.0,4.33
2025-09-01,CUST-0050,3,1,16.36,4.44
2025-10-01,CUST-0050,2,0,8.46,4.47
2025-11-01,CUST-0050,1,0,8.22,4.32
2025-12-01,CUST-0050,1,0,13.72,4.79
2026-01-01,CUST-0050,2,0,8.09,4.3
2026-02-01,CUST-0050,3,0,7.66,4.07
2026-03-01,CUST-0050,0,0,0.0,4.59
2025-01-01,CUST-0051,1,0,5.2,4.55
2025-02-01,CUST-0051,0,0,0.0,4.48
2025-03-01,CUST-0051,4,0,5.06,4.51
2025-04-01,CUST-0051,4,0,6.66,4.34
2025-05-01,CUST-0051,1,0,8.87,4.84
2025-06-01,CUST-0051,0,0,0.0,4.74
2025-07-01,CUST-0051,1,0,9.52,4.79
2025-08-01,CUST-0051,2,0,12.49,4.06
2025-09-01,CUST-0051,0,0,0.0,4.62
2025-07-01,CUST-0052,1,0,1.4,4.59
2025-08-01,CUST-0052,2,0,5.88,4.33
2025-09-01,CUST-0052,0,0,0.0,4.55
2025-10-01,CUST-0052,3,2,20.15,3.68
2025-11-01,CUST-0052,1,0,3.83,3.91
2025-12-01,CUST-0052,1,0,9.29,4.34
2026-01-01,CUST-0052,1,1,7.58,4.43
2026-02-01,CUST-0052,3,0,2.02,4.02
2026-03-01,CUST-0052,3,0,1.71,3.89
2026-04-01,CUST-0052,1,1,10.36,3.7
2026-05-01,CUST-0052,4,0,3.8,4.7
2025-04-01,CUST-0053,0,0,0.0,4.7
2025-05-01,CUST-0053,0,0,0.0,4.78
2025-06-01,CUST-0053,0,0,0.0,4.66
2025-07-01,CUST-0053,2,0,10.08,4.89
2025-08-01,CUST-0053,2,0,7.89,4.11
2025-09-01,CUST-0053,0,0,0.0,4.98
2025-10-01,CUST-0053,0,0,0.0,4.57
2025-11-01,CUST-0053,0,0,0.0,4.6
2025-12-01,CUST-0053,1,0,7.9,5.0
2025-01-01,CUST-0054,2,0,5.63,4.22
2025-02-01,CUST-0054,1,0,9.85,5.0
2025-03-01,CUST-0054,1,0,9.02,4.76
2025-04-01,CUST-0054,2,0,9.41,4.36
2025-05-01,CUST-0054,0,0,0.0,4.9
2025-06-01,CUST-0054,0,0,0.0,4.7
2025-07-01,CUST-0054,1,0,8.28,4.33
2025-08-01,CUST-0054,0,0,0.0,4.65
2025-09-01,CUST-0054,2,0,11.59,4.19
2025-10-01,CUST-0054,1,0,9.82,4.37
2025-11-01,CUST-0054,3,0,7.13,4.02
2025-12-01,CUST-0054,3,0,3.31,4.5
2026-01-01,CUST-0054,2,0,3.92,4.44
2026-02-01,CUST-0054,1,1,12.18,3.96
2026-03-01,CUST-0054,1,0,10.78,4.25
2026-04-01,CUST-0054,0,0,0.0,4.63
2026-05-01,CUST-0054,1,0,4.68,3.97
2026-06-01,CUST-0054,2,0,7.03,4.49
2025-01-01,CUST-0055,3,2,16.59,3.05
2025-02-01,CUST-0055,0,0,0.0,4.54
2025-03-01,CUST-0055,0,0,0.0,4.44
2025-04-01,CUST-0055,1,0,8.4,4.37
2025-05-01,CUST-0055,1,0,9.29,4.74
2025-06-01,CUST-0055,2,0,8.01,3.99
2025-07-01,CUST-0055,1,0,5.38,3.85
2025-08-01,CUST-0055,0,0,0.0,4.66
2025-09-01,CUST-0055,2,0,7.41,4.63
2025-10-01,CUST-0055,5,0,1.8,4.42
2025-11-01,CUST-0055,2,0,5.49,3.96
2025-12-01,CUST-0055,1,0,5.82,4.6
2026-01-01,CUST-0055,1,0,3.7,4.52
2026-02-01,CUST-0055,0,0,0.0,4.53
2026-03-01,CUST-0055,2,0,6.4,4.22
2026-04-01,CUST-0055,1,0,7.08,4.27
2026-05-01,CUST-0055,1,0,12.02,3.89
2026-06-01,CUST-0055,2,0,9.84,4.13
2025-09-01,CUST-0056,3,0,4.67,4.82
2025-10-01,CUST-0056,0,0,0.0,4.07
2025-11-01,CUST-0056,1,0,5.31,3.6
2025-12-01,CUST-0056,0,0,0.0,4.73
2026-01-01,CUST-0056,1,0,6.77,3.8
2026-02-01,CUST-0056,2,0,9.04,4.41
2026-03-01,CUST-0056,1,0,7.2,4.34
2026-04-01,CUST-0056,0,0,0.0,4.26
2026-05-01,CUST-0056,0,0,0.0,4.18
2026-06-01,CUST-0056,0,0,0.0,4.63
2026-04-01,CUST-0057,0,0,0.0,4.53
2026-05-01,CUST-0057,3,0,4.61,4.22
2026-06-01,CUST-0057,0,0,0.0,4.29
2025-11-01,CUST-0058,4,0,12.3,4.04
2025-12-01,CUST-0058,1,0,7.84,4.44
2026-01-01,CUST-0058,3,0,7.36,4.85
2026-02-01,CUST-0058,1,0,2.6,4.02
2026-03-01,CUST-0058,1,0,4.63,4.3
2026-04-01,CUST-0058,2,0,5.85,4.13
2026-05-01,CUST-0058,1,0,5.8,4.47
2026-06-01,CUST-0058,3,0,4.5,4.03
2025-11-01,CUST-0059,3,0,8.59,4.19
2025-12-01,CUST-0059,2,0,14.56,4.56
2026-01-01,CUST-0059,0,0,0.0,4.58
2026-02-01,CUST-0059,1,0,4.33,4.32
2026-03-01,CUST-0059,1,0,9.73,4.4
2026-04-01,CUST-0059,2,0,9.77,3.99
2026-05-01,CUST-0059,1,0,7.84,3.7
2026-06-01,CUST-0059,0,0,0.0,4.3
2025-01-01,CUST-0060,2,0,6.78,4.3
2025-02-01,CUST-0060,0,0,0.0,4.62
2025-03-01,CUST-0060,1,0,3.38,4.38
2025-04-01,CUST-0060,1,0,5.0,4.64
2025-05-01,CUST-0060,1,1,5.92,3.75
2025-06-01,CUST-0060,1,0,14.55,4.32
2025-07-01,CUST-0060,1,0,4.07,4.5
2025-08-01,CUST-0060,0,0,0.0,4.74
2025-09-01,CUST-0060,0,0,0.0,4.42
2025-10-01,CUST-0060,1,0,6.91,4.45
2025-11-01,CUST-0060,1,0,9.15,4.01
2025-12-01,CUST-0060,1,0,7.7,4.77
2026-01-01,CUST-0060,1,0,6.02,4.83
2026-02-01,CUST-0060,1,0,6.16,4.39
2026-03-01,CUST-0060,0,0,0.0,4.23
2026-04-01,CUST-0060,0,0,0.0,4.71
2026-05-01,CUST-0060,2,0,7.32,4.26
2026-06-01,CUST-0060,0,0,0.0,4.66
2025-01-01,CUST-0061,0,0,0.0,4.67
2025-02-01,CUST-0061,1,1,9.34,3.94
2025-03-01,CUST-0061,1,0,10.8,4.2
2025-04-01,CUST-0061,2,1,12.7,4.32
2025-05-01,CUST-0061,0,0,0.0,4.41
2025-06-01,CUST-0061,0,0,0.0,4.84
2025-07-01,CUST-0061,1,0,5.27,4.49
2025-08-01,CUST-0061,2,0,7.12,4.36
2025-09-01,CUST-0061,1,1,8.25,4.31
2025-10-01,CUST-0061,2,0,5.98,4.56
2025-01-01,CUST-0062,0,0,0.0,4.5
2025-02-01,CUST-0062,0,0,0.0,4.56
2025-03-01,CUST-0062,0,0,0.0,4.46
2025-04-01,CUST-0062,0,0,0.0,4.59
2025-05-01,CUST-0062,2,0,4.39,4.17
2025-06-01,CUST-0062,1,0,8.57,4.11
2025-07-01,CUST-0062,0,0,0.0,4.3
2025-08-01,CUST-0062,0,0,0.0,4.21
2025-09-01,CUST-0062,2,0,5.92,4.1
2025-10-01,CUST-0062,1,0,6.49,4.78
2025-11-01,CUST-0062,1,0,9.35,4.2
2025-12-01,CUST-0062,1,0,6.82,4.23
2026-01-01,CUST-0062,2,0,4.15,4.09
2026-02-01,CUST-0062,1,0,8.37,3.62
2026-03-01,CUST-0062,0,0,0.0,4.22
2026-04-01,CUST-0062,1,0,3.16,4.46
2026-05-01,CUST-0062,2,0,5.76,4.29
2026-06-01,CUST-0062,3,0,9.2,4.36
2025-01-01,CUST-0063,3,0,8.87,4.56
2025-02-01,CUST-0063,2,0,8.54,4.21
2025-03-01,CUST-0063,3,0,12.42,4.3
2025-04-01,CUST-0063,1,1,11.93,4.46
2025-05-01,CUST-0063,2,0,7.18,4.4
2025-06-01,CUST-0063,0,0,0.0,4.51
2025-07-01,CUST-0063,2,0,9.59,4.04
2025-08-01,CUST-0063,2,0,9.68,4.13
2025-09-01,CUST-0063,3,0,11.75,4.75
2025-10-01,CUST-0063,1,0,7.12,4.24
2025-11-01,CUST-0063,2,0,7.64,4.26
2025-12-01,CUST-0063,0,0,0.0,4.63
2026-01-01,CUST-0063,2,0,9.38,5.0
2025-01-01,CUST-0064,0,0,0.0,4.55
2025-02-01,CUST-0064,0,0,0.0,4.41
2025-03-01,CUST-0064,0,0,0.0,4.57
2025-04-01,CUST-0064,0,0,0.0,4.71
2025-05-01,CUST-0064,2,0,7.92,4.43
2025-06-01,CUST-0064,0,0,0.0,4.49
2025-07-01,CUST-0064,2,0,11.71,4.36
2025-08-01,CUST-0064,2,0,6.73,3.86
2025-09-01,CUST-0064,3,0,5.21,4.15
2025-10-01,CUST-0064,0,0,0.0,4.59
2025-11-01,CUST-0064,1,1,14.81,3.87
2025-12-01,CUST-0064,1,0,9.88,3.97
2026-01-01,CUST-0064,2,0,8.38,4.35
2026-02-01,CUST-0064,4,1,15.13,3.95
2026-03-01,CUST-0064,1,0,7.93,4.09
2026-04-01,CUST-0064,1,0,13.5,4.61
2026-05-01,CUST-0064,1,0,8.13,4.34
2026-06-01,CUST-0064,0,0,0.0,4.36
2025-12-01,CUST-0065,3,0,7.1,3.96
2026-01-01,CUST-0065,1,0,11.62,4.35
2026-02-01,CUST-0065,1,0,3.11,4.08
2026-03-01,CUST-0065,3,0,10.93,4.54
2026-04-01,CUST-0065,3,0,11.38,4.31
2026-05-01,CUST-0065,7,0,10.49,3.69
2026-06-01,CUST-0065,1,0,6.03,4.02
2025-02-01,CUST-0066,0,0,0.0,4.7
2025-03-01,CUST-0066,0,0,0.0,4.36
2025-04-01,CUST-0066,0,0,0.0,4.67
2025-05-01,CUST-0066,0,0,0.0,4.62
2025-06-01,CUST-0066,0,0,0.0,4.7
2025-07-01,CUST-0066,0,0,0.0,4.94
2025-08-01,CUST-0066,0,0,0.0,4.52
2025-09-01,CUST-0066,2,0,3.01,4.37
2025-10-01,CUST-0066,0,0,0.0,4.65
2025-11-01,CUST-0066,2,0,6.14,4.15
2025-12-01,CUST-0066,0,0,0.0,4.47
2026-01-01,CUST-0066,0,0,0.0,4.54
2026-02-01,CUST-0066,2,0,6.38,4.46
2026-03-01,CUST-0066,4,0,9.6,3.91
2026-04-01,CUST-0066,1,0,4.91,4.64
2026-05-01,CUST-0066,4,0,6.15,4.3
2026-06-01,CUST-0066,2,0,4.58,3.82
2025-06-01,CUST-0067,0,0,0.0,4.43
2025-07-01,CUST-0067,0,0,0.0,4.6
2025-08-01,CUST-0067,0,0,0.0,4.5
2025-09-01,CUST-0067,3,0,7.91,4.4
2025-10-01,CUST-0067,0,0,0.0,4.49
2025-11-01,CUST-0067,1,0,10.73,5.0
2025-12-01,CUST-0067,0,0,0.0,4.53
2026-01-01,CUST-0067,0,0,0.0,4.51
2026-02-01,CUST-0067,2,0,6.99,4.76
2026-03-01,CUST-0067,0,0,0.0,4.61
2026-04-01,CUST-0067,2,0,8.76,5.0
2026-05-01,CUST-0067,1,0,8.52,4.01
2026-06-01,CUST-0067,0,0,0.0,4.81
2025-11-01,CUST-0068,1,0,4.34,3.99
2025-12-01,CUST-0068,1,0,5.6,3.65
2026-01-01,CUST-0068,0,0,0.0,4.52
2026-02-01,CUST-0068,2,0,8.5,4.26
2026-03-01,CUST-0068,0,0,0.0,4.35
2026-04-01,CUST-0068,2,1,13.32,4.16
2026-05-01,CUST-0068,0,0,0.0,4.76
2026-06-01,CUST-0068,0,0,0.0,4.7
2025-09-01,CUST-0069,3,1,9.03,3.93
2025-10-01,CUST-0069,2,0,6.32,4.03
2025-11-01,CUST-0069,3,0,5.59,4.4
2025-12-01,CUST-0069,1,0,11.43,4.47
2026-01-01,CUST-0069,2,0,10.74,4.33
2026-02-01,CUST-0069,4,0,10.93,4.33
2026-03-01,CUST-0069,2,0,12.13,4.44
2026-04-01,CUST-0069,1,0,6.77,4.66
2026-05-01,CUST-0069,1,0,7.34,3.78
2026-06-01,CUST-0069,0,0,0.0,4.53
2025-12-01,CUST-0070,0,0,0.0,4.68
2026-01-01,CUST-0070,2,0,9.97,4.18
2026-02-01,CUST-0070,1,1,14.12,3.37
2026-03-01,CUST-0070,2,0,8.38,4.75
2026-04-01,CUST-0070,0,0,0.0,4.59
2026-05-01,CUST-0070,1,0,4.88,5.0
2026-06-01,CUST-0070,2,0,9.29,4.15
2025-01-01,CUST-0071,1,0,10.57,4.59
2025-02-01,CUST-0071,5,0,7.56,4.55
2025-03-01,CUST-0071,2,0,10.27,4.66
2025-04-01,CUST-0071,0,0,0.0,4.38
2025-05-01,CUST-0071,3,0,6.04,4.29
2025-06-01,CUST-0071,1,0,5.29,5.0
2025-07-01,CUST-0071,0,0,0.0,4.79
2025-08-01,CUST-0071,2,0,7.39,4.31
2025-09-01,CUST-0071,0,0,0.0,4.39
2025-10-01,CUST-0071,1,0,10.11,5.0
2025-11-01,CUST-0071,3,0,9.32,4.24
2025-12-01,CUST-0071,0,0,0.0,4.5
2026-01-01,CUST-0071,2,0,6.67,4.17
2026-02-01,CUST-0071,6,0,5.73,4.2
2026-03-01,CUST-0071,4,0,8.74,4.46
2026-04-01,CUST-0071,1,0,9.81,4.62
2026-05-01,CUST-0071,1,0,10.93,3.95
2026-06-01,CUST-0071,0,0,0.0,4.54
2025-02-01,CUST-0072,1,0,7.34,4.72
2025-03-01,CUST-0072,4,1,13.47,4.01
2025-04-01,CUST-0072,1,0,9.93,3.46
2025-05-01,CUST-0072,1,0,5.58,4.3
2025-06-01,CUST-0072,2,0,5.5,4.26
2025-07-01,CUST-0072,6,1,13.67,3.61
2025-08-01,CUST-0072,1,1,12.54,3.86
2025-09-01,CUST-0072,2,0,10.39,4.25
2025-10-01,CUST-0072,2,0,7.74,4.24
2025-11-01,CUST-0072,1,0,3.61,4.3
2025-12-01,CUST-0072,1,0,9.84,4.34
2026-01-01,CUST-0072,2,0,9.4,4.26
2026-02-01,CUST-0072,5,1,13.58,4.17
2026-03-01,CUST-0072,4,0,9.9,3.65
2026-04-01,CUST-0072,1,0,8.8,3.78
2026-05-01,CUST-0072,0,0,0.0,4.67
2026-06-01,CUST-0072,3,1,8.63,3.94
2026-01-01,CUST-0073,3,0,9.26,4.51
2026-02-01,CUST-0073,1,0,6.96,4.4
2026-03-01,CUST-0073,0,0,0.0,4.62
2026-04-01,CUST-0073,0,0,0.0,4.22
2026-05-01,CUST-0073,1,0,4.89,4.25
2026-06-01,CUST-0073,0,0,0.0,4.7
2025-01-01,CUST-0074,0,0,0.0,4.71
2025-02-01,CUST-0074,0,0,0.0,4.29
2025-03-01,CUST-0074,1,0,5.59,4.16
2025-04-01,CUST-0074,0,0,0.0,4.55
2025-05-01,CUST-0074,1,0,9.28,4.24
2025-06-01,CUST-0074,0,0,0.0,4.41
2025-07-01,CUST-0074,2,1,7.21,3.48
2025-08-01,CUST-0074,0,0,0.0,4.5
2025-09-01,CUST-0074,1,0,9.79,4.46
2025-10-01,CUST-0074,0,0,0.0,4.5
2025-11-01,CUST-0074,2,1,8.99,4.6
2025-12-01,CUST-0074,0,0,0.0,4.77
2026-01-01,CUST-0074,0,0,0.0,4.81
2026-02-01,CUST-0074,1,0,9.1,4.57
2026-03-01,CUST-0074,1,0,3.97,5.0
2026-04-01,CUST-0074,1,1,12.91,4.5
2026-05-01,CUST-0074,0,0,0.0,4.55
2026-06-01,CUST-0074,0,0,0.0,4.72
2026-01-01,CUST-0075,1,1,14.45,4.64
2026-02-01,CUST-0075,1,1,13.4,4.18
2026-03-01,CUST-0075,2,0,9.99,4.35
2026-04-01,CUST-0075,0,0,0.0,4.66
2026-05-01,CUST-0075,2,0,2.08,4.04
2026-06-01,CUST-0075,0,0,0.0,4.18
2025-01-01,CUST-0076,0,0,0.0,4.33
2025-02-01,CUST-0076,0,0,0.0,4.9
2025-03-01,CUST-0076,4,0,11.07,4.61
2025-04-01,CUST-0076,0,0,0.0,4.63
2025-05-01,CUST-0076,0,0,0.0,4.69
2025-06-01,CUST-0076,3,0,5.85,4.39
2025-07-01,CUST-0076,2,0,10.22,5.0
2025-08-01,CUST-0076,0,0,0.0,4.38
2025-09-01,CUST-0076,0,0,0.0,4.51
2025-10-01,CUST-0076,2,0,6.8,4.41
2025-11-01,CUST-0076,1,0,10.41,4.08
2025-12-01,CUST-0076,3,0,3.17,4.36
2026-01-01,CUST-0076,2,0,8.88,5.0
2026-02-01,CUST-0076,1,0,3.36,4.61
2026-03-01,CUST-0076,3,0,0.81,4.97
2026-04-01,CUST-0076,1,0,8.79,4.76
2026-05-01,CUST-0076,0,0,0.0,4.28
2026-06-01,CUST-0076,4,0,11.6,4.8
2026-02-01,CUST-0077,1,0,6.69,4.1
2026-03-01,CUST-0077,0,0,0.0,4.7
2026-04-01,CUST-0077,0,0,0.0,4.35
2026-05-01,CUST-0077,0,0,0.0,4.36
2026-06-01,CUST-0077,2,0,10.03,4.46
2025-01-01,CUST-0078,0,0,0.0,4.45
2025-02-01,CUST-0078,0,0,0.0,4.64
2025-03-01,CUST-0078,1,0,4.71,4.42
2025-04-01,CUST-0078,1,0,4.62,4.49
2025-05-01,CUST-0078,2,0,7.11,4.77
2025-06-01,CUST-0078,0,0,0.0,4.75
2025-07-01,CUST-0078,0,0,0.0,4.41
2025-08-01,CUST-0078,0,0,0.0,4.67
2025-09-01,CUST-0078,0,0,0.0,4.56
2025-10-01,CUST-0078,0,0,0.0,4.52
2025-11-01,CUST-0078,1,0,8.27,4.24
2025-12-01,CUST-0078,2,0,9.92,3.62
2026-01-01,CUST-0078,0,0,0.0,4.34
2026-02-01,CUST-0078,4,0,7.34,4.4
2026-03-01,CUST-0078,0,0,0.0,4.73
2026-04-01,CUST-0078,1,0,9.49,4.49
2026-05-01,CUST-0078,0,0,0.0,4.47
2026-06-01,CUST-0078,1,0,6.06,4.04
2026-03-01,CUST-0079,0,0,0.0,4.8
2026-04-01,CUST-0079,1,0,6.7,4.75
2026-05-01,CUST-0079,0,0,0.0,4.63
2026-06-01,CUST-0079,3,0,8.78,3.97
2025-09-01,CUST-0080,0,0,0.0,4.53
2025-10-01,CUST-0080,0,0,0.0,4.52
2025-11-01,CUST-0080,0,0,0.0,4.68
2025-12-01,CUST-0080,2,1,8.27,3.89
2026-01-01,CUST-0080,0,0,0.0,4.38
2026-02-01,CUST-0080,3,0,5.65,4.14
2026-03-01,CUST-0080,2,0,3.33,5.0
2026-04-01,CUST-0080,1,0,9.41,4.62
2026-05-01,CUST-0080,0,0,0.0,4.51
2026-06-01,CUST-0080,2,0,9.96,4.56
2025-01-01,CUST-0081,2,0,2.8,3.96
2025-02-01,CUST-0081,0,0,0.0,4.57
2025-03-01,CUST-0081,2,0,7.5,3.98
2025-04-01,CUST-0081,0,0,0.0,4.65
2025-05-01,CUST-0081,1,0,5.73,4.45
2025-06-01,CUST-0081,3,0,7.84,4.44
2025-07-01,CUST-0081,1,0,4.48,4.44
2025-08-01,CUST-0081,5,0,10.0,4.24
2025-09-01,CUST-0081,0,0,0.0,4.42
2025-10-01,CUST-0081,1,0,4.59,3.57
2025-11-01,CUST-0081,1,0,4.68,3.93
2025-12-01,CUST-0081,1,0,7.02,4.17
2026-01-01,CUST-0081,0,0,0.0,4.5
2026-02-01,CUST-0081,4,0,4.75,4.43
2026-03-01,CUST-0081,1,0,1.15,4.4
2026-04-01,CUST-0081,1,0,12.3,4.03
2026-05-01,CUST-0081,2,0,7.84,4.09
2026-06-01,CUST-0081,2,0,5.03,4.18
2026-01-01,CUST-0082,1,0,10.85,3.83
2026-02-01,CUST-0082,2,0,6.5,4.41
2026-03-01,CUST-0082,0,0,0.0,4.25
2026-04-01,CUST-0082,0,0,0.0,4.45
2026-05-01,CUST-0082,0,0,0.0,4.59
2026-06-01,CUST-0082,0,0,0.0,4.73
2025-01-01,CUST-0083,1,0,1.86,4.38
2025-02-01,CUST-0083,1,0,7.34,4.14
2025-03-01,CUST-0083,1,0,9.79,4.79
2025-04-01,CUST-0083,0,0,0.0,4.82
2025-05-01,CUST-0083,1,0,3.78,4.65
2025-06-01,CUST-0083,1,0,8.82,3.38
2025-07-01,CUST-0083,1,0,6.8,4.28
2025-08-01,CUST-0083,0,0,0.0,4.39
2025-09-01,CUST-0083,0,0,0.0,4.49
2025-10-01,CUST-0083,0,0,0.0,4.45
2025-11-01,CUST-0083,0,0,0.0,4.35
